Employee_ID,Productivity
341,0.8611111111111112
342,0.3090909090909091
343,0.78
344,0.38461538461538464
345,0.4166666666666667
346,0.32608695652173914
347,0.3
348,0.1794871794871795
349,0.3392857142857143
350,0.6949152542372882
351,0.8
352,0.18518518518518517
353,0.08823529411764706
354,0.2727272727272727
355,0.36
356,0.18518518518518517
357,0.17647058823529413
358,0.6511627906976745
359,0.8863636363636364
360,0.3157894736842105
361,0.7777777777777778
362,0.525
363,0.13333333333333333
364,0.0425531914893617
365,0.09375
366,0.8125
367,0.23809523809523808
368,0.3953488372093023
369,0.1896551724137931
370,0.4772727272727273
371,0.4117647058823529
372,1.0425531914893618
373,0.3333333333333333
374,0.3469387755102041
375,0.4186046511627907
376,0.16363636363636364
377,0.34285714285714286
378,0.8596491228070176
379,0.7575757575757576
380,0.34146341463414637
381,1.2121212121212122
382,0.5348837209302325
383,0.21818181818181817
384,0.24242424242424243
385,0.717948717948718
386,0.2619047619047619
387,1.15625
388,0.05660377358490566
389,0.12
390,0.8181818181818182
391,0.34375
392,0.7674418604651163
393,0.1896551724137931
394,0.14814814814814814
395,0.05714285714285714
396,0.06896551724137931
397,0.825
398,0.13559322033898305
399,0.7884615384615384
400,0.5625
401,0.11904761904761904
402,0.5348837209302325
403,0.6071428571428571
404,0.022222222222222223
405,0.045454545454545456
406,0.047619047619047616
407,0.7142857142857143
408,0.5365853658536586
409,0.8545454545454545
410,0.28846153846153844
411,0.36363636363636365
412,0.4915254237288136
413,0.2222222222222222
414,0.12195121951219512
415,0.8181818181818182
416,0.4117647058823529
417,0.24074074074074073
418,0.21875
419,0.23214285714285715
420,1.3636363636363635
421,0.017543859649122806
422,0.4727272727272727
423,0.8333333333333334
424,1.3243243243243243
425,0.0
426,0.95
427,0.9387755102040817
428,0.2926829268292683
429,0.5
430,0.7419354838709677
431,0.15517241379310345
432,0.6111111111111112
433,0.6274509803921569
434,0.4406779661016949
435,0.6481481481481481
436,0.21739130434782608
437,1.0
438,0.044444444444444446
439,0.4186046511627907
440,0.5
441,0.7027027027027027
442,0.673469387755102
443,0.6271186440677966
444,0.6206896551724138
445,0.5294117647058824
446,1.3055555555555556
447,0.9302325581395349
448,1.2894736842105263
449,0.6833333333333333
450,0.8
451,0.08333333333333333
452,0.75
453,0.06896551724137931
454,0.4523809523809524
455,0.4666666666666667
456,1.303030303030303
457,0.5192307692307693
458,0.8363636363636363
459,0.7419354838709677
460,0.6666666666666666
461,0.6607142857142857
462,0.7959183673469388
463,0.6458333333333334
464,0.125
465,0.5
466,0.0
467,1.5
468,0.07692307692307693
469,0.4523809523809524
470,0.6046511627906976
471,0.175
472,0.25
473,0.0392156862745098
474,0.14035087719298245
475,0.5227272727272727
476,0.7719298245614035
477,0.725
478,0.9714285714285714
479,0.8604651162790697
480,1.1290322580645162
481,0.6122448979591837
482,0.18181818181818182
483,0.07692307692307693
484,0.6727272727272727
485,0.9487179487179487
486,1.0606060606060606
487,0.2033898305084746
488,0.27906976744186046
489,0.47058823529411764
490,0.02702702702702703
491,0.5526315789473685
492,0.5
493,0.017857142857142856
494,0.425
495,0.5882352941176471
496,1.2903225806451613
497,0.16363636363636364
498,0.49019607843137253
499,1.0217391304347827
500,1.0434782608695652
501,0.41935483870967744
502,0.1568627450980392
503,0.3404255319148936
504,0.7777777777777778
505,0.46153846153846156
506,0.5294117647058824
507,0.1282051282051282
508,1.1714285714285715
509,1.03125
510,0.0
511,0.9736842105263158
512,0.1
513,0.6904761904761905
514,1.0434782608695652
515,0.5681818181818182
516,0.3541666666666667
517,1.0789473684210527
518,0.875
519,0.35294117647058826
520,0.1509433962264151
521,0.9074074074074074
522,0.7169811320754716
523,0.08163265306122448
524,0.36666666666666664
525,0.5
526,0.5277777777777778
527,0.5769230769230769
528,0.1
529,1.0285714285714285
530,0.21052631578947367
531,0.4791666666666667
532,0.1590909090909091
533,1.1842105263157894
534,0.23076923076923078
535,0.9583333333333334
536,0.2692307692307692
537,0.8222222222222222
538,0.3469387755102041
539,0.06779661016949153
540,0.4
541,0.16666666666666666
542,0.7209302325581395
543,0.8
544,0.2
545,0.7192982456140351
546,0.6097560975609756
547,0.3877551020408163
548,0.23076923076923078
549,0.2542372881355932
550,0.5161290322580645
551,0.24074074074074073
552,0.2962962962962963
553,1.0263157894736843
554,0.025
555,0.1346153846153846
556,0.7857142857142857
557,0.125
558,0.05
559,1.25
560,0.41935483870967744
561,0.2553191489361702
562,0.45
563,0.375
564,0.5510204081632653
565,0.6
566,0.6341463414634146
567,0.1
568,0.5833333333333334
569,0.0625
570,0.30434782608695654
571,0.8974358974358975
572,0.7017543859649122
573,0.35294117647058826
574,0.0
575,0.660377358490566
576,0.27906976744186046
577,1.3
578,1.0303030303030303
579,0.2682926829268293
580,0.025
581,0.425531914893617
582,0.25
583,0.40350877192982454
584,0.4222222222222222
585,1.175
586,0.13333333333333333
587,1.0454545454545454
588,0.1694915254237288
589,0.044444444444444446
590,1.0888888888888888
591,0.5490196078431373
592,0.6470588235294118
593,0.8
594,0.48484848484848486
595,1.1282051282051282
596,0.7446808510638298
597,0.425
598,0.3142857142857143
599,1.2
600,0.07692307692307693
601,0.711864406779661
602,0.5333333333333333
603,1.1951219512195121
604,0.4523809523809524
605,0.2647058823529412
606,0.02040816326530612
607,1.0512820512820513
608,0.5084745762711864
609,1.2352941176470589
610,0.45454545454545453
611,0.12727272727272726
612,0.8846153846153846
613,0.5818181818181818
614,0.0
615,0.5333333333333333
616,0.18
617,1.2941176470588236
618,0.5
619,0.4915254237288136
620,0.38181818181818183
621,0.0
622,0.5098039215686274
623,0.7333333333333333
624,0.6440677966101694
625,0.4909090909090909
626,0.23076923076923078
627,0.09302325581395349
628,0.9
629,0.9534883720930233
630,1.1290322580645162
631,0.9534883720930233
632,0.5
633,0.8108108108108109
634,0.6964285714285714
635,0.7446808510638298
636,0.41025641025641024
637,0.40425531914893614
638,0.7169811320754716
639,0.7954545454545454
640,0.4473684210526316
641,0.32653061224489793
642,0.9069767441860465
643,0.05714285714285714
644,0.5909090909090909
645,0.5483870967741935
646,0.23333333333333334
647,0.78
648,0.0425531914893617
649,1.0454545454545454
650,0.2830188679245283
651,0.7543859649122807
652,0.3333333333333333
653,0.8085106382978723
654,0.025
655,0.8709677419354839
656,0.7391304347826086
657,0.5084745762711864
658,0.04878048780487805
659,0.061224489795918366
660,0.8913043478260869
661,0.6764705882352942
662,0.8421052631578947
663,0.2
664,1.2424242424242424
665,0.6944444444444444
666,0.20833333333333334
667,0.16071428571428573
668,0.3870967741935484
669,0.41509433962264153
670,1.3243243243243243
671,0.1016949152542373
672,1.225
673,0.0
674,0.875
675,0.024390243902439025
676,0.8
677,0.6491228070175439
678,0.07317073170731707
679,0.9019607843137255
680,0.4864864864864865
681,1.4242424242424243
682,0.6363636363636364
683,0.7647058823529411
684,0.8076923076923077
685,0.30303030303030304
686,0.5106382978723404
687,0.24561403508771928
688,0.8596491228070176
689,0.7209302325581395
690,0.1836734693877551
691,0.8235294117647058
692,0.45454545454545453
693,0.9795918367346939
694,0.0
695,0.25
696,0.7446808510638298
697,0.36538461538461536
698,0.2
699,0.8387096774193549
700,0.7678571428571429
701,0.1346153846153846
702,0.5625
703,0.7948717948717948
704,1.3055555555555556
705,0.4716981132075472
706,0.6363636363636364
707,0.8421052631578947
708,1.0217391304347827
709,0.65
710,0.625
711,0.625
712,0.8235294117647058
713,0.0
714,0.7446808510638298
715,1.1290322580645162
716,0.5
717,0.9666666666666667
718,0.23333333333333334
719,0.4
720,0.057692307692307696
721,0.020833333333333332
722,1.3235294117647058
723,0.37735849056603776
724,0.32
725,0.7272727272727273
726,0.5714285714285714
727,0.5094339622641509
728,1.2307692307692308
729,0.56
730,0.851063829787234
731,0.41935483870967744
732,0.13559322033898305
733,0.16666666666666666
734,0.7346938775510204
735,0.8947368421052632
736,0.20930232558139536
737,0.3559322033898305
738,0.54
739,0.5423728813559322
740,0.6949152542372882
741,0.8703703703703703
742,0.4375
743,0.625
744,1.2903225806451613
745,0.8
746,0.42592592592592593
747,0.925
748,0.6052631578947368
749,0.5227272727272727
750,0.34375
751,0.04081632653061224
752,0.7906976744186046
753,0.05660377358490566
754,0.967741935483871
755,0.07547169811320754
756,0.8536585365853658
757,0.10869565217391304
758,0.16071428571428573
759,0.9565217391304348
760,0.0
761,1.162162162162162
762,1.2941176470588236
763,0.6590909090909091
764,0.23529411764705882
765,0.7674418604651163
766,0.017857142857142856
767,0.7647058823529411
768,0.603448275862069
769,0.8703703703703703
770,0.7619047619047619
771,0.14285714285714285
772,0.4864864864864865
773,0.7777777777777778
774,0.6944444444444444
775,0.10810810810810811
776,1.4838709677419355
777,0.96
778,0.3939393939393939
779,0.6875
780,0.7647058823529411
781,0.5813953488372093
782,0.9032258064516129
783,0.46511627906976744
784,0.8918918918918919
785,0.15789473684210525
786,0.09803921568627451
787,0.34285714285714286
788,0.7413793103448276
789,0.2631578947368421
790,0.5306122448979592
791,0.4423076923076923
792,0.7096774193548387
793,0.3541666666666667
794,1.0
795,0.7608695652173914
796,0.5576923076923077
797,0.4375
798,0.09302325581395349
799,0.38
800,0.9090909090909091
801,0.84
802,0.22448979591836735
803,0.6949152542372882
804,0.6153846153846154
805,0.8604651162790697
806,0.5227272727272727
807,0.05
808,0.5121951219512195
809,0.42105263157894735
810,0.49122807017543857
811,0.9523809523809523
812,1.2333333333333334
813,0.4791666666666667
814,0.5333333333333333
815,0.45
816,0.10714285714285714
817,0.8235294117647058
818,0.2545454545454545
819,0.14814814814814814
820,0.24444444444444444
821,1.4545454545454546
822,0.10256410256410256
823,0.34
824,0.6666666666666666
825,0.6153846153846154
826,0.14705882352941177
827,0.4
828,0.10810810810810811
829,0.3142857142857143
830,0.49019607843137253
831,0.30357142857142855
832,1.0
833,0.5128205128205128
834,0.7352941176470589
835,0.3
836,0.6428571428571429
837,0.4888888888888889
838,0.8
839,0.8301886792452831
840,1.1282051282051282
841,0.7272727272727273
842,0.7719298245614035
843,0.7666666666666667
844,0.8448275862068966
845,0.0
846,0.25862068965517243
847,0.8333333333333334
848,0.78
849,1.1764705882352942
850,0.5918367346938775
851,0.13725490196078433
852,0.5294117647058824
853,0.5681818181818182
854,0.5490196078431373
855,0.375
856,0.7678571428571429
857,0.0
858,0.3888888888888889
859,0.7142857142857143
860,0.6875
861,0.06382978723404255
862,0.7608695652173914
863,0.2903225806451613
864,0.55
865,1.1951219512195121
866,0.4528301886792453
867,0.019230769230769232
868,0.48484848484848486
869,0.7843137254901961
870,0.98
871,0.4523809523809524
872,0.391304347826087
873,0.96875
874,0.7586206896551724
875,0.4117647058823529
876,0.16666666666666666
877,0.71875
878,0.8529411764705882
879,0.7966101694915254
880,0.058823529411764705
881,0.6923076923076923
882,0.6176470588235294
883,0.3076923076923077
884,1.125
885,1.3333333333333333
886,0.5652173913043478
887,0.5789473684210527
888,0.5384615384615384
889,0.075
890,0.9354838709677419
891,0.9354838709677419
892,0.5
893,0.0975609756097561
894,0.34782608695652173
895,0.23255813953488372
896,1.2857142857142858
897,0.9056603773584906
898,0.7878787878787878
899,1.0208333333333333
900,0.4444444444444444
901,0.8518518518518519
902,0.45454545454545453
903,0.2542372881355932
904,0.8095238095238095
905,0.43902439024390244
906,0.05405405405405406
907,0.9777777777777777
908,0.375
909,0.10526315789473684
910,0.6666666666666666
911,0.4222222222222222
912,0.6111111111111112
913,0.8727272727272727
914,0.6346153846153846
915,0.42857142857142855
916,0.6808510638297872
917,1.0526315789473684
918,0.17073170731707318
919,0.14285714285714285
920,1.3428571428571427
921,0.9302325581395349
922,0.06060606060606061
923,0.4358974358974359
924,0.26666666666666666
925,0.5517241379310345
926,0.7333333333333333
927,0.4318181818181818
928,0.5740740740740741
929,0.23076923076923078
930,1.2647058823529411
931,0.20454545454545456
932,0.24074074074074073
933,0.24528301886792453
934,0.9130434782608695
935,0.06896551724137931
936,0.6333333333333333
937,0.9777777777777777
938,0.3392857142857143
939,0.9090909090909091
940,0.8529411764705882
941,0.025
942,0.22413793103448276
943,0.07317073170731707
944,0.15555555555555556
945,0.6166666666666667
946,0.5681818181818182
947,0.26666666666666666
948,0.631578947368421
949,0.4523809523809524
950,0.9743589743589743
951,0.11363636363636363
952,0.9705882352941176
953,0.1702127659574468
954,0.49122807017543857
955,0.8541666666666666
956,1.0
957,0.1568627450980392
958,0.4857142857142857
959,0.175
960,0.5272727272727272
961,1.2222222222222223
962,0.4583333333333333
963,0.41818181818181815
964,0.5740740740740741
965,0.46808510638297873
966,0.803921568627451
967,0.68
968,1.1136363636363635
969,0.3783783783783784
970,0.2916666666666667
971,0.7567567567567568
972,0.40476190476190477
973,0.7560975609756098
974,0.175
975,0.9787234042553191
976,0.7948717948717948
977,0.8421052631578947
978,0.6530612244897959
979,0.6666666666666666
980,0.12280701754385964
981,0.7741935483870968
982,0.23333333333333334
983,0.17647058823529413
984,0.14705882352941177
985,0.7954545454545454
986,1.3666666666666667
987,0.525
988,0.926829268292683
989,0.2727272727272727
990,1.3823529411764706
991,1.263157894736842
992,0.7674418604651163
993,0.022222222222222223
994,0.5471698113207547
995,0.12195121951219512
996,0.7297297297297297
997,0.2545454545454545
998,1.0606060606060606
999,0.08163265306122448
1000,0.08888888888888889
1001,0.23636363636363636
1002,1.1612903225806452
1003,1.3333333333333333
1004,0.45
1005,0.5151515151515151
1006,0.6779661016949152
1007,0.8780487804878049
1008,0.125
1009,0.2833333333333333
1010,0.45454545454545453
1011,0.7619047619047619
1012,0.5862068965517241
1013,0.6041666666666666
1014,1.2857142857142858
1015,0.5
1016,0.54
1017,0.7297297297297297
1018,0.48
1019,0.1
1020,1.1
1021,0.0
1022,0.9787234042553191
1023,0.47058823529411764
1024,0.7272727272727273
1025,0.66
1026,1.0714285714285714
1027,0.5892857142857143
1028,0.8695652173913043
1029,1.4
1030,0.7941176470588235
1031,0.8823529411764706
1032,1.3611111111111112
1033,0.9591836734693877
1034,0.28846153846153844
1035,0.631578947368421
1036,0.8444444444444444
1037,0.06666666666666667
1038,0.6842105263157895
1039,0.1111111111111111
1040,0.23636363636363636
1041,0.7708333333333334
1042,0.25
1043,0.23529411764705882
1044,0.8305084745762712
1045,0.13636363636363635
1046,0.21568627450980393
1047,0.3333333333333333
1048,0.5531914893617021
1049,0.5625
1050,0.8484848484848485
1051,0.0
1052,0.20408163265306123
1053,0.11538461538461539
1054,0.4444444444444444
1055,0.6444444444444445
1056,0.8461538461538461
1057,0.5490196078431373
1058,0.3125
1059,0.43478260869565216
1060,0.11764705882352941
1061,0.6037735849056604
1062,0.7192982456140351
1063,1.3125
1064,1.0
1065,0.5945945945945946
1066,1.0212765957446808
1067,0.2608695652173913
1068,0.5
1069,1.3225806451612903
1070,0.375
1071,0.9375
1072,0.5357142857142857
1073,0.7142857142857143
1074,0.5370370370370371
1075,0.7777777777777778
1076,0.9117647058823529
1077,1.1612903225806452
1078,0.723404255319149
1079,0.06451612903225806
1080,0.0
1081,0.9024390243902439
1082,0.7
1083,1.0454545454545454
1084,0.7111111111111111
1085,0.7368421052631579
1086,0.16666666666666666
1087,0.8958333333333334
1088,0.5238095238095238
1089,0.5818181818181818
1090,0.04081632653061224
1091,0.125
1092,0.53125
1093,0.5681818181818182
1094,0.3333333333333333
1095,0.3157894736842105
1096,0.3684210526315789
1097,0.6666666666666666
1098,0.15384615384615385
1099,1.0277777777777777
1100,0.8571428571428571
1101,0.17647058823529413
1102,0.23728813559322035
1103,1.5483870967741935
1104,0.06451612903225806
1105,1.0571428571428572
1106,0.18
1107,0.2765957446808511
1108,0.2647058823529412
1109,0.8
1110,1.0810810810810811
1111,1.105263157894737
1112,0.8125
1113,0.6
1114,0.1794871794871795
1115,0.7966101694915254
1116,0.8421052631578947
1117,0.4883720930232558
1118,0.8333333333333334
1119,0.44680851063829785
1120,0.4318181818181818
1121,0.17647058823529413
1122,0.43103448275862066
1123,0.027777777777777776
1124,1.0263157894736843
1125,0.13636363636363635
1126,0.5777777777777777
1127,0.5454545454545454
1128,0.08
1129,0.0
1130,0.7435897435897436
1131,0.4857142857142857
1132,0.43243243243243246
1133,0.8490566037735849
1134,0.2833333333333333
1135,0.325
1136,0.4222222222222222
1137,0.7441860465116279
1138,0.6458333333333334
1139,0.05714285714285714
1140,1.2
1141,0.37735849056603776
1142,0.9024390243902439
1143,0.8545454545454545
1144,0.8333333333333334
1145,0.6470588235294118
1146,0.30303030303030304
1147,0.8571428571428571
1148,0.2708333333333333
1149,0.5625
1150,1.0
1151,0.6153846153846154
1152,0.17391304347826086
1153,0.21052631578947367
1154,1.0
1155,0.46153846153846156
1156,1.225
1157,0.2978723404255319
1158,0.37777777777777777
1159,0.10909090909090909
1160,1.0454545454545454
1161,0.9473684210526315
1162,0.25862068965517243
1163,0.45
1164,0.4
1165,0.41304347826086957
1166,0.3870967741935484
1167,0.04878048780487805
1168,0.9024390243902439
1169,0.6551724137931034
1170,0.7627118644067796
1171,0.5
1172,0.8936170212765957
1173,0.6
1174,1.3548387096774193
1175,1.2571428571428571
1176,0.3333333333333333
1177,0.7435897435897436
1178,0.3898305084745763
1179,0.875
1180,0.972972972972973
1181,0.7719298245614035
1182,0.7407407407407407
1183,0.23076923076923078
1184,0.22857142857142856
1185,0.4909090909090909
1186,0.975
1187,0.1016949152542373
1188,0.4827586206896552
1189,0.2
1190,0.6976744186046512
1191,0.8490566037735849
1192,0.4807692307692308
1193,0.017543859649122806
1194,0.6274509803921569
1195,0.5686274509803921
1196,0.9534883720930233
1197,0.15789473684210525
1198,0.5945945945945946
1199,0.08333333333333333
1200,0.26666666666666666
1201,0.4166666666666667
1202,1.6
1203,1.15625
1204,0.21568627450980393
1205,0.7358490566037735
1206,1.2727272727272727
1207,0.037037037037037035
1208,0.0
1209,0.5238095238095238
1210,1.15
1211,0.8478260869565217
1212,0.16666666666666666
1213,0.10344827586206896
1214,0.3404255319148936
1215,0.14583333333333334
1216,0.06818181818181818
1217,0.9782608695652174
1218,0.7105263157894737
1219,0.9607843137254902
1220,0.3076923076923077
1221,0.10344827586206896
1222,0.5689655172413793
1223,0.21428571428571427
1224,0.6206896551724138
1225,0.3125
1226,0.8653846153846154
1227,0.7966101694915254
1228,0.8636363636363636
1229,0.7333333333333333
1230,0.16071428571428573
1231,0.14285714285714285
1232,0.8809523809523809
1233,0.8392857142857143
1234,0.717391304347826
1235,0.9302325581395349
1236,1.2105263157894737
1237,0.125
1238,0.8125
1239,0.3584905660377358
1240,0.10526315789473684
1241,0.01818181818181818
1242,0.3076923076923077
1243,0.8461538461538461
1244,0.9210526315789473
1245,0.36666666666666664
1246,0.15384615384615385
1247,0.1320754716981132
1248,0.9183673469387755
1249,0.7692307692307693
1250,0.4444444444444444
1251,0.1794871794871795
1252,0.8333333333333334
1253,0.6222222222222222
1254,0.813953488372093
1255,0.175
1256,0.3333333333333333
1257,0.5277777777777778
1258,0.7692307692307693
1259,0.0847457627118644
1260,0.8775510204081632
1261,0.09090909090909091
1262,0.6956521739130435
1263,0.14634146341463414
1264,0.7735849056603774
1265,0.5660377358490566
1266,0.24528301886792453
1267,0.4146341463414634
1268,0.20454545454545456
1269,1.4838709677419355
1270,0.35555555555555557
1271,0.5294117647058824
1272,0.5714285714285714
1273,0.8095238095238095
1274,0.8372093023255814
1275,0.918918918918919
1276,0.6530612244897959
1277,0.64
1278,0.7884615384615384
1279,1.054054054054054
1280,0.3404255319148936
1281,1.15
1282,0.28888888888888886
1283,0.925
1284,0.225
1285,0.25
1286,0.14285714285714285
1287,0.29411764705882354
1288,1.0571428571428572
1289,0.2727272727272727
1290,0.75
1291,0.6595744680851063
1292,0.8936170212765957
1293,0.6136363636363636
1294,1.5806451612903225
1295,0.17073170731707318
1296,0.8260869565217391
1297,0.10638297872340426
1298,0.6111111111111112
1299,1.236842105263158
1300,0.8444444444444444
1301,1.05
1302,0.1
1303,0.05172413793103448
1304,1.5806451612903225
1305,0.4716981132075472
1306,1.0909090909090908
1307,1.0588235294117647
1308,0.23404255319148937
1309,0.14705882352941177
1310,0.825
1311,0.8604651162790697
1312,0.6666666666666666
1313,0.6666666666666666
1314,0.0
1315,0.29411764705882354
1316,0.5111111111111111
1317,0.5833333333333334
1318,0.21818181818181817
1319,0.3584905660377358
1320,0.4838709677419355
1321,0.6415094339622641
1322,0.6304347826086957
1323,0.6964285714285714
1324,0.5918367346938775
1325,0.7446808510638298
1326,0.48214285714285715
1327,0.024390243902439025
1328,0.9148936170212766
1329,0.36363636363636365
1330,1.5
1331,0.3333333333333333
1332,0.7435897435897436
1333,0.07692307692307693
1334,0.14583333333333334
1335,0.32653061224489793
1336,0.42857142857142855
1337,0.2619047619047619
1338,0.3448275862068966
1339,0.6829268292682927
1340,0.6122448979591837
1341,0.0
1342,0.2727272727272727
1343,0.4411764705882353
1344,0.7833333333333333
1345,0.35
1346,0.023255813953488372
1347,0.05405405405405406
